0.1, -3.3219280947560654
0.30000000000000004, -1.736965594166206
0.5, -1.0
0.7, -0.5145731728297586
0.8999999999999999, -0.15200309344505017
1.0999999999999999, 0.1375035237499348
1.2999999999999998, 0.3785116232537297
1.4999999999999998, 0.5849625007211561
1.6999999999999997, 0.7655347463629772
1.8999999999999997, 0.9259994185562231
2.0999999999999996, 1.0703893278913978
2.3, 1.2016338611696509
2.5, 1.3219280948873626
2.7, 1.4329594072761067
2.9000000000000004, 1.5360529002402101
3.1000000000000005, 1.6322682154995132
3.3000000000000007, 1.7224660244710928
3.500000000000001, 1.8073549220576046
3.700000000000001, 1.887525270741588
3.9000000000000012, 1.9634741239748872
4.100000000000001, 2.035623909730723
4.300000000000002, 2.1043366598147366
4.500000000000002, 2.1699250014423135
4.700000000000002, 2.2326607567902754
4.900000000000002, 2.2927817492278466
5.100000000000002, 2.3504972470841348
5.3000000000000025, 2.405992359675838
5.500000000000003, 2.4594316186372978
5.700000000000003, 2.510961919277381
5.900000000000003, 2.5607149544744803
6.100000000000003, 2.6088092426755254
6.300000000000003, 2.655351828612555
6.5000000000000036, 2.7004397181410913
6.700000000000004, 2.7441610955704085
6.900000000000004, 2.786596361890799
7.100000000000004, 2.8278190246172983
7.300000000000004, 2.867896463992604
7.500000000000004, 2.9068905956084046
7.700000000000005, 2.9448584458073
7.900000000000005, 2.981852653289264
8.100000000000005, 3.017921907996341
8.300000000000004, 3.053111336457836
8.500000000000004, 3.087462841247195
8.700000000000003, 3.1210154009557987
8.900000000000002, 3.1538053360694223
9.100000000000001, 3.185866545295138
9.3, 3.2172307161939737
9.5, 3.247927513400494
9.7, 3.2779847472315504
9.899999999999999, 3.307428525086237
