-10.0, 0.19071074596601745
-9.9, 0.3746382507330329
-9.8, 0.5365428922247119
-9.700000000000001, 0.679976500799807
-9.600000000000001, 0.8076502479777532
-9.500000000000002, 0.9218079391896876
-9.400000000000002, 1.0244754152039244
-9.300000000000002, 1.1176545739600148
-9.200000000000003, 1.2034851461169669
-9.100000000000003, 1.2844220266798936
-9.000000000000004, 1.3634480208113713
-8.900000000000004, 1.4443601253115124
-8.800000000000004, 1.5322407768520507
-8.700000000000005, 1.6342042107135817
-8.600000000000005, 1.7607529430971005
-8.500000000000005, 1.928376605836494
-8.400000000000006, 2.164984576097155
-8.300000000000006, 2.5227394443887445
-8.200000000000006, 3.1128871440320336
-8.100000000000007, 4.225918162756215
-8.000000000000007, 6.9451548306456505
-7.9000000000000075, 21.76027604805255
-7.800000000000008, -18.56055022927546
-7.700000000000008, -6.5965555644881695
-7.6000000000000085, -4.103555810149946
-7.500000000000009, -3.052653762344197
-7.400000000000009, -2.4878323183960367
-7.30000000000001, -2.14263909838765
-7.20000000000001, -1.9129722846564419
-7.10000000000001, -1.7494388834140584
-7.000000000000011, -1.625350036661882
-6.900000000000011, -1.5248362105848934
-6.800000000000011, -1.437737462145772
-6.700000000000012, -1.3571405640640046
-6.600000000000012, -1.278090651840486
-6.500000000000012, -1.1968648298850297
-6.400000000000013, -1.110533866272477
-6.300000000000013, -1.016674914066595
-6.2000000000000135, -0.9131649185990376
-6.100000000000014, -0.7980065531565715
-6.000000000000014, -0.6691643166982043
-5.900000000000015, -0.5243625129700764
-5.800000000000015, -0.36084986773694705
-5.700000000000015, -0.17497987396305814
-5.600000000000016, 0.0383790071436404
-5.500000000000016, 0.28691538543538175
-5.400000000000016, 0.5828487293093754
-5.300000000000017, 0.9468996292742361
-5.200000000000017, 1.4171034436635332
-5.100000000000017, 2.0713910611863704
-5.000000000000018, 3.0968293075235613
-4.900000000000018, 5.080941937498745
-4.8000000000000185, 11.297200543659681
-4.700000000000019, -80.67368460860048
-4.600000000000019, -8.749148676998654
-4.5000000000000195, -4.426616412279159
-4.40000000000002, -2.789002579698879
-4.30000000000002, -1.8850509359784722
-4.200000000000021, -1.2875194298544028
-4.100000000000021, -0.8487026410539431
-4.000000000000021, -0.5041743788595455
-3.9000000000000212, -0.22149153529871224
-3.800000000000021, 0.017411799756205326
-3.700000000000021, 0.22336698932932297
-3.600000000000021, 0.4032916909715445
-3.500000000000021, 0.5618708075515921
-3.400000000000021, 0.7024812708039658
-3.3000000000000207, 0.8277340216539696
-3.2000000000000206, 0.9398209273593892
-3.1000000000000205, 1.0407512123436744
-3.0000000000000204, 1.1325387255416992
-2.9000000000000203, 1.2173633906644872
-2.8000000000000203, 1.2977520800661646
-2.70000000000002, 1.3768017082963422
-2.60000000000002, 1.4584866025383323
-2.50000000000002, 1.5481667465734312
-2.40000000000002, 1.6534086017568872
-2.30000000000002, 1.7854901153489147
-2.2000000000000197, 1.9623245373014366
-2.1000000000000196, 2.214677920634984
-2.0000000000000195, 2.601171608721086
-1.9000000000000195, 3.2503693772888873
-1.8000000000000194, 4.513437103902946
-1.7000000000000193, 7.82537449171343
-1.6000000000000192, 34.258865106521654
-1.500000000000019, -14.172070223643049
